"IDPM_PIN_CD","IDPM_DISTRICT","IDPM_COUNTRY_CD","IDPM_STATE_CD"
"134119","PANCHKULA","INDIA","HARYANA"
"193411","BUDGAM","INDIA","JAMMU AND KASHMIR"
"194201","LEH","INDIA","LADAKH"
"396240","DADRA NAGAR HAVELI","INDIA","DADRA AND NAGAR HAVELI AND DAMAN AND DIU"
"382715","MAHESANA","INDIA","GUJARAT"
"362571","DIU","INDIA","DADRA AND NAGAR HAVELI AND DAMAN AND DIU"
"686670","ERNAKULAM","INDIA","KERALA"
"688002","ALAPPUZHA","INDIA","KERALA"
"799278","DHALAI","INDIA","TRIPURA"
"591246","BELAGAVI","INDIA","KARNATAKA"
"591247","BELAGAVI","INDIA","KARNATAKA"
"591248","BELAGAVI","INDIA","KARNATAKA"
"591254","BELAGAVI","INDIA","KARNATAKA"
"591263","BELAGAVI","INDIA","KARNATAKA"
"591265","BELAGAVI","INDIA","KARNATAKA"
"591287","BELAGAVI","INDIA","KARNATAKA"
"591301","BELAGAVI","INDIA","KARNATAKA"
"591302","BELAGAVI","INDIA","KARNATAKA"
"591303","BELAGAVI","INDIA","KARNATAKA"
"591305","BELAGAVI","INDIA","KARNATAKA"
"591306","BELAGAVI","INDIA","KARNATAKA"
"591308","BELAGAVI","INDIA","KARNATAKA"
"591309","BELAGAVI","INDIA","KARNATAKA"
"591310","BELAGAVI","INDIA","KARNATAKA"
"591311","BELAGAVI","INDIA","KARNATAKA"
"591312","BELAGAVI","INDIA","KARNATAKA"
"591313","BELAGAVI","INDIA","KARNATAKA"
"591314","BELAGAVI","INDIA","KARNATAKA"
"591315","BELAGAVI","INDIA","KARNATAKA"
"591317","BELAGAVI","INDIA","KARNATAKA"
"591340","BELAGAVI","INDIA","KARNATAKA"
"591344","BELAGAVI","INDIA","KARNATAKA"
"591345","BELAGAVI","INDIA","KARNATAKA"
"591346","BELAGAVI","INDIA","KARNATAKA"
"390007","VADODARA","INDIA","GUJARAT"
"416421","SANGLI","INDIA","MAHARASHTRA"
"416423","SANGLI","INDIA","MAHARASHTRA"
"416425","SANGLI","INDIA","MAHARASHTRA"
"416426","SANGLI","INDIA","MAHARASHTRA"
"416427","SANGLI","INDIA","MAHARASHTRA"
"416428","SANGLI","INDIA","MAHARASHTRA"
"581444","UTTAR KANNADA","INDIA","KARNATAKA"
"736181","COOCH BEHAR","INDIA","WEST BENGAL"
"110077","SOUTH WEST DELHI","INDIA","DELHI"
"110078","SOUTH WEST DELHI","INDIA","DELHI"
"110080","SOUTH DELHI","INDIA","DELHI"
"110081","NORTH WEST DELHI","INDIA","DELHI"
"110082","NORTH DELHI","INDIA","DELHI"
"110083","NORTH WEST DELHI","INDIA","DELHI"
"110084","NORTH DELHI","INDIA","DELHI"
"110086","NORTH WEST DELHI","INDIA","DELHI"
"110087","WEST DELHI","INDIA","DELHI"
"110089","NORTH WEST DELHI","INDIA","DELHI"
"110090","NORTH EAST DELHI","INDIA","DELHI"
"110093","NORTH EAST DELHI","INDIA","DELHI"
"110094","NORTH EAST DELHI","INDIA","DELHI"
"110095","SHAHDARA","INDIA","DELHI"
"110097","SOUTH WEST DELHI","INDIA","DELHI"
"184121","SAMBA","INDIA","JAMMU AND KASHMIR"
"500099","RANGAREDDY","INDIA","TELANGANA"
"500264","RANGAREDDY","INDIA","TELANGANA"
"500265","HYDERABAD","INDIA","TELANGANA"
"500380","HYDERABAD","INDIA","TELANGANA"
"500409","RANGAREDDY","INDIA","TELANGANA"
"500594","HYDERABAD","INDIA","TELANGANA"
"500605","HYDERABAD","INDIA","TELANGANA"
"500762","RANGAREDDY","INDIA","TELANGANA"
"500873","HYDERABAD","INDIA","TELANGANA"
"628908","TUTICORIN","INDIA","TAMIL NADU"
"628952","TUTICORIN","INDIA","TAMIL NADU"
"629001","KANYAKUMARI","INDIA","TAMIL NADU"
"629003","KANYAKUMARI","INDIA","TAMIL NADU"
"629004","KANYAKUMARI","INDIA","TAMIL NADU"
"629101","KANYAKUMARI","INDIA","TAMIL NADU"
"629102","KANYAKUMARI","INDIA","TAMIL NADU"
"590016","BELAGAVI","INDIA","KARNATAKA"
"590017","BELAGAVI","INDIA","KARNATAKA"
"444604","AMRAVATI","INDIA","MAHARASHTRA"
"444605","AMRAVATI","INDIA","MAHARASHTRA"
"444606","AMRAVATI","INDIA","MAHARASHTRA"
"444607","AMRAVATI","INDIA","MAHARASHTRA"
"444701","AMRAVATI","INDIA","MAHARASHTRA"
"444702","AMRAVATI","INDIA","MAHARASHTRA"
"444704","AMRAVATI","INDIA","MAHARASHTRA"
"444705","AMRAVATI","INDIA","MAHARASHTRA"
"444706","AMRAVATI","INDIA","MAHARASHTRA"
"444707","AMRAVATI","INDIA","MAHARASHTRA"
"444708","AMRAVATI","INDIA","MAHARASHTRA"
"444709","AMRAVATI","INDIA","MAHARASHTRA"
"444710","AMRAVATI","INDIA","MAHARASHTRA"
"444711","AMRAVATI","INDIA","MAHARASHTRA"
"444717","AMRAVATI","INDIA","MAHARASHTRA"
"444719","AMRAVATI","INDIA","MAHARASHTRA"
"444720","AMRAVATI","INDIA","MAHARASHTRA"
"444723","AMRAVATI","INDIA","MAHARASHTRA"
"793102","RI BHOI","INDIA","MEGALAYA"
"793103","RI BHOI","INDIA","MEGALAYA"
"793104","RI BHOI","INDIA","MEGALAYA"
"793105","RI BHOI","INDIA","MEGALAYA"
"793106","EAST KHASI HILLS","INDIA","MEGALAYA"
"793107","EAST KHASI HILLS","INDIA","MEGALAYA"
"793108","EAST KHASI HILLS","INDIA","MEGALAYA"
"793109","WEST JAINTIA HILLS","INDIA","MEGALAYA"
"585215","YADGIR","INDIA","KARNATAKA"
"585216","YADGIR","INDIA","KARNATAKA"
"585217","KALABURAGI","INDIA","KARNATAKA"
"585218","KALABURAGI","INDIA","KARNATAKA"
"585219","YADGIR","INDIA","KARNATAKA"
"585220","YADGIR","INDIA","KARNATAKA"
"585221","YADGIR","INDIA","KARNATAKA"
"585222","KALABURAGI","INDIA","KARNATAKA"
"585223","YADGIR","INDIA","KARNATAKA"
"585224","YADGIR","INDIA","KARNATAKA"
"585225","KALABURAGI","INDIA","KARNATAKA"
"585226","BIDAR","INDIA","KARNATAKA"
"585227","BIDAR","INDIA","KARNATAKA"
"585228","KALABURAGI","INDIA","KARNATAKA"
"491444","RAJNANDGAON","INDIA","CHATTISGARH"
"491665","RAJNANDGAON","INDIA","CHATTISGARH"
"229135","AMETHI","INDIA","UTTAR PRADESH"
"229205","RAEBARELI","INDIA","UTTAR PRADESH"
"229211","RAEBARELI","INDIA","UTTAR PRADESH"
"382010","GANDHI NAGAR","INDIA","GUJARAT"
"382030","GANDHI NAGAR","INDIA","GUJARAT"
"382130","AHMEDABAD","INDIA","GUJARAT"
"382213","AHMEDABAD","INDIA","GUJARAT"
"382245","BOTAB","INDIA","GUJARAT"
"382305","GANDHI NAGAR","INDIA","GUJARAT"
"382418","AHMEDABAD","INDIA","GUJARAT"
"382427","AHMEDABAD","INDIA","GUJARAT"
"494449","DANTEWADA","INDIA","CHATTISGARH"
"110110","NORTH WEST DELHI","INDIA","DELHI"
"147008","PATIALA","INDIA","PUNJAB"
"151006","BATHINDA","INDIA","PUNJAB"
"175020","MANDI","INDIA","HIMACHAL PRADESH"
"182207","DODA","INDIA","JAMMU AND KASHMIR"
"211023","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"244720","UDAM SINGH NAGAR","INDIA","UTTARAKHAND"
"248019","DEHRADUN","INDIA","UTTARAKHAND"
"302044","JAIPUR","INDIA","RAJASTHAN"
"302045","JAIPUR","INDIA","RAJASTHAN"
"302046","JAIPUR","INDIA","RAJASTHAN"
"313805","UDAIPUR","INDIA","RAJASTHAN"
"341020","NAGAUR","INDIA","RAJASTHAN"
"342030","JODHPUR","INDIA","RAJASTHAN"
"360028","RAJKOT","INDIA","GUJARAT"
"384005","MAHESANA","INDIA","GUJARAT"
"411069","PUNE","INDIA","MAHARASHTRA"
"470340","SAGAR","INDIA","MADHYA PRADESH"
"477450","BHIND","INDIA","MADHYA PRADESH"
"500113","RANGA REDDY","INDIA","TELANGANA"
"506350","WARANGAL RURAL","INDIA","TELANGANA"
"522239","GUNTUR","INDIA","ANDHRA PRADESH"
"562165","BENGALURU RURAL","INDIA","KARNATAKA"
"585404","BIDAR","INDIA","KARNATAKA"
"670051","KANNUR","INDIA","KERALA"
"670708","KANNUR","INDIA","KERALA"
"678051","PALAKKAD","INDIA","KERALA"
"689713","PATHANAMTHITTA","INDIA","KERALA"
"695051","THIRUVANANTHAPURAM","INDIA","KERALA"
"711331","HOWRAH","INDIA","WEST BENGAL"
"751032","KHORDHA","INDIA","ODISHA"
"751033","KHORDHA","INDIA","ODISHA"
"751034","KHORDHA","INDIA","ODISHA"
"753016","CUTTACK","INDIA","ODISHA"
"754298","CUTTACK","INDIA","ODISHA"
"756088","BALESHWAR","INDIA","ODISHA"
"756089","BALESHWAR","INDIA","ODISHA"
"759149","ANUGUL","INDIA","ODISHA"
"766003","KALAHANDI","INDIA","ODISHA"
"768053","BARGARH","INDIA","ODISHA"
"793126","WEST KHASI HILLS","INDIA","MEGALAYA"
"805114","NAWADA","INDIA","BIHAR"
"416429","SANGLI","INDIA","MAHARASHTRA"
"416492","SANGLI","INDIA","MAHARASHTRA"
"416530","SINDHUDURG","INDIA","MAHARASHTRA"
"416538","SINDHUDURG","INDIA","MAHARASHTRA"
"416539","KOLHAPUR","INDIA","MAHARASHTRA"
"416541","SINDHUDURG","INDIA","MAHARASHTRA"
"416595","KOLHAPUR","INDIA","MAHARASHTRA"
"416622","SINDHUDURG","INDIA","MAHARASHTRA"
"416661","SINDHUDURG","INDIA","MAHARASHTRA"
"416662","SINDHUDURG","INDIA","MAHARASHTRA"
"416718","RATNAGIRI","INDIA","MAHARASHTRA"
"416750","RATNAGIRI","INDIA","MAHARASHTRA"
"416760","RATNAGIRI","INDIA","MAHARASHTRA"
"416880","RATNAGIRI","INDIA","MAHARASHTRA"
"416892","SANGLI","INDIA","MAHARASHTRA"
"416902","RATNAGIRI","INDIA","MAHARASHTRA"
"417515","KOLHAPUR","INDIA","MAHARASHTRA"
"431525","HINGOLI","INDIA","MAHARASHTRA"
"732214","MALDA","INDIA","WEST BENGAL"
"733131","DAKSHIN DINAJPUR","INDIA","WEST BENGAL"
"733144","UTTAR DINAJPUR","INDIA","WEST BENGAL"
"733146","UTTAR DINAJPUR","INDIA","WEST BENGAL"
"733148","DAKSHIN DINAJPUR","INDIA","WEST BENGAL"
"733149","DAKSHIN DINAJPUR","INDIA","WEST BENGAL"
"733153","DAKSHIN DINAJPUR","INDIA","WEST BENGAL"
"733154","DAKSHIN DINAJPUR","INDIA","WEST BENGAL"
"733155","DAKSHIN DINAJPUR","INDIA","WEST BENGAL"
"733157","UTTAR DINAJPUR","INDIA","WEST BENGAL"
"733212","UTTAR DINAJPUR","INDIA","WEST BENGAL"
"733214","UTTAR DINAJPUR","INDIA","WEST BENGAL"
"733216","UTTAR DINAJPUR","INDIA","WEST BENGAL"
"733252","UTTAR DINAJPUR","INDIA","WEST BENGAL"
"734121","DARJILING","INDIA","WEST BENGAL"
"734122","DARJILING","INDIA","WEST BENGAL"
"734124","DARJILING","INDIA","WEST BENGAL"
"734219","DARJILING","INDIA","WEST BENGAL"
"734227","DARJILING","INDIA","WEST BENGAL"
"734317","DARJILING","INDIA","WEST BENGAL"
"734320","DARJILING","INDIA","WEST BENGAL"
"734321","DARJILING","INDIA","WEST BENGAL"
"734431","DARJILING","INDIA","WEST BENGAL"
"734502","DARJILING","INDIA","WEST BENGAL"
"735136","JALPAIGURI","INDIA","WEST BENGAL"
"735137","JALPAIGURI","INDIA","WEST BENGAL"
"735138","JALPAIGURI","INDIA","WEST BENGAL"
"735139","JALPAIGURI","INDIA","WEST BENGAL"
"735140","JALPAIGURI","INDIA","WEST BENGAL"
"735201","JALPAIGURI","INDIA","WEST BENGAL"
"793018","EAST KHASI HILLS","INDIA","MEGALAYA"
"793115","EAST KHASI HILLS","INDIA","MEGALAYA"
"793118","EAST GARO HILLS","INDIA","MEGALAYA"
"793158","JAINTIA HILLS","INDIA","MEGALAYA"
"793210","EAST JAINTIA HILLS","INDIA","MEGALAYA"
"795012","SENAPATI","INDIA","MANIPUR"
"795016","SENAPATI","INDIA","MANIPUR"
"795018","SENAPATI","INDIA","MANIPUR"
"721165","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721167","EAST MIDNAPORE","INDIA","WEST BENGAL"
"721168","PURBA MEDINIPUR","INDIA","WEST BENGAL"
"721169","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721247","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721254","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721256","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721258","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721259","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721421","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721459","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"735236","JALPAIGURI","INDIA","WEST BENGAL"
"735238","JALPAIGURI","INDIA","WEST BENGAL"
"735306","JALPAIGURI","INDIA","WEST BENGAL"
"735307","JALPAIGURI","INDIA","WEST BENGAL"
"736102","KOCH BIHAR","INDIA","WEST BENGAL"
"736118","KOCH BIHAR","INDIA","WEST BENGAL"
"736166","KOCH BIHAR","INDIA","WEST BENGAL"
"721461","BANKURA","INDIA","WEST BENGAL"
"191123","SRINAGAR","INDIA","JAMMU AND KASHMIR"
"629151","KANYAKUMARI","INDIA","TAMIL NADU"
"629152","KANYAKUMARI","INDIA","TAMIL NADU"
"629153","KANYAKUMARI","INDIA","TAMIL NADU"
"629154","KANYAKUMARI","INDIA","TAMIL NADU"
"444915","AMRAVATI","INDIA","MAHARASHTRA"
"611118","NAGAPATTINAM","INDIA","TAMILNADU"
"794001","WEST GARO HILLS","INDIA","MEGALAYA"
"794002","WEST GARO HILLS","INDIA","MEGALAYA"
"794003","WEST GARO HILLS","INDIA","MEGALAYA"
"794005","WEST GARO HILLS","INDIA","MEGALAYA"
"794101","WEST GARO HILLS","INDIA","MEGALAYA"
"794102","SOUTH GARO HILLS","INDIA","MEGALAYA"
"794103","WEST GARO HILLS","INDIA","MEGALAYA"
"794104","WEST GARO HILLS","INDIA","MEGALAYA"
"794105","WEST GARO HILLS","INDIA","MEGALAYA"
"794106","SOUTH WEST GARO HILLS","INDIA","MEGALAYA"
"794107","SOUTH GARO HILLS","INDIA","MEGALAYA"
"794108","NORTH GARO HILLS","INDIA","MEGALAYA"
"794109","WEST GARO HILLS","INDIA","MEGALAYA"
"794110","EAST GARO HILLS","INDIA","MEGALAYA"
"794111","EAST GARO HILLS","INDIA","MEGALAYA"
"794112","WEST GARO HILLS","INDIA","MEGALAYA"
"794114","SOUTH GARO HILLS","INDIA","MEGALAYA"
"794115","SOUTH WEST GARO HILLS","INDIA","MEGALAYA"
"795002","IMPHAL WEST","INDIA","MANIPUR"
"795003","IMPHAL WEST","INDIA","MANIPUR"
"795004","IMPHAL WEST","INDIA","MANIPUR"
"795005","IMPHAL EAST","INDIA","MANIPUR"
"795006","CHURACHANDPUR","INDIA","MANIPUR"
"795007","SENAPATI","INDIA","MANIPUR"
"795008","IMPHAL EAST","INDIA","MANIPUR"
"795009","IMPHAL WEST","INDIA","MANIPUR"
"442702","CHANDRAPUR","INDIA","MAHARASHTRA"
"442703","GADCHIROLI","INDIA","MAHARASHTRA"
"442704","GADCHIROLI","INDIA","MAHARASHTRA"
"629155","KANYAKUMARI","INDIA","TAMIL NADU"
"629156","KANYAKUMARI","INDIA","TAMIL NADU"
"629157","KANYAKUMARI","INDIA","TAMIL NADU"
"629158","KANYAKUMARI","INDIA","TAMIL NADU"
"629159","KANYAKUMARI","INDIA","TAMIL NADU"
"629160","KANYAKUMARI","INDIA","TAMIL NADU"
"629161","KANYAKUMARI","INDIA","TAMIL NADU"
"629162","KANYAKUMARI","INDIA","TAMIL NADU"
"629163","KANYAKUMARI","INDIA","TAMIL NADU"
"629164","KANYAKUMARI","INDIA","TAMIL NADU"
"629165","KANYAKUMARI","INDIA","TAMIL NADU"
"629166","KANYAKUMARI","INDIA","TAMIL NADU"
"629167","KANYAKUMARI","INDIA","TAMIL NADU"
"629168","KANYAKUMARI","INDIA","TAMIL NADU"
"629169","KANYAKUMARI","INDIA","TAMIL NADU"
"629170","KANYAKUMARI","INDIA","TAMIL NADU"
"629171","KANYAKUMARI","INDIA","TAMIL NADU"
"629172","KANYAKUMARI","INDIA","TAMIL NADU"
"825415","CHATRA","INDIA","JHARKHAND"
"826011","DHANBAD","INDIA","JHARKHAND"
"834014","RANCHI","INDIA","JHARKHAND"
"841447","SIWAN","INDIA","BIHAR"
"635702","TIRUPATHUR","INDIA","TAMIL NADU"
"635703","TIRUVANNAMALAI","INDIA","TAMIL NADU"
"635710","TIRUPATHUR","INDIA","TAMIL NADU"
"635751","TIRUPATHUR","INDIA","TAMIL NADU"
"635752","TIRUPATHUR","INDIA","TAMIL NADU"
"635754","TIRUPATHUR","INDIA","TAMIL NADU"
"635801","TIRUPATHUR","INDIA","TAMIL NADU"
"635802","TIRUPATHUR","INDIA","TAMIL NADU"
"637502","SALEM","INDIA","TAMIL NADU"
"637503","NAMAKKAL","INDIA","TAMIL NADU"
"637504","SALEM","INDIA","TAMIL NADU"
"637505","NAMAKKAL","INDIA","TAMIL NADU"
"638002","ERODE","INDIA","TAMIL NADU"
"638003","ERODE","INDIA","TAMIL NADU"
"638004","ERODE","INDIA","TAMIL NADU"
"638005","ERODE","INDIA","TAMIL NADU"
"638006","NAMAKKAL","INDIA","TAMIL NADU"
"638007","NAMAKKAL","INDIA","TAMIL NADU"
"638008","NAMAKKAL","INDIA","TAMIL NADU"
"638009","ERODE","INDIA","TAMIL NADU"
"638010","NAMAKKAL","INDIA","TAMIL NADU"
"638012","ERODE","INDIA","TAMIL NADU"
"638051","ERODE","INDIA","TAMIL NADU"
"638052","ERODE","INDIA","TAMIL NADU"
"638053","ERODE","INDIA","TAMIL NADU"
"638054","ERODE","INDIA","TAMIL NADU"
"638055","ERODE","INDIA","TAMIL NADU"
"638056","ERODE","INDIA","TAMIL NADU"
"638057","ERODE","INDIA","TAMIL NADU"
"638060","ERODE","INDIA","TAMIL NADU"
"638101","ERODE","INDIA","TAMIL NADU"
"638102","ERODE","INDIA","TAMIL NADU"
"638103","TIRUPPUR","INDIA","TAMIL NADU"
"638104","ERODE","INDIA","TAMIL NADU"
"638105","TIRUPPUR","INDIA","TAMIL NADU"
"638106","TIRUPPUR","INDIA","TAMIL NADU"
"638107","ERODE","INDIA","TAMIL NADU"
"516361","YSR","INDIA","ANDHRA PRADESH"
"516362","YSR","INDIA","ANDHRA PRADESH"
"516380","YSR","INDIA","ANDHRA PRADESH"
"516390","YSR","INDIA","ANDHRA PRADESH"
"516391","YSR","INDIA","ANDHRA PRADESH"
"271903","BAHRAICH","INDIA","UTTAR PRADESH"
"570023","MYSURU","INDIA","KARNATAKA"
"144044","JALANDHAR","INDIA","PUNJAB"
"144201","JALANDHAR","INDIA","PUNJAB"
"144207","HOSHIARPUR","INDIA","PUNJAB"
"144212","HOSHIARPUR","INDIA","PUNJAB"
"144223","HOSHIARPUR","INDIA","PUNJAB"
"144305","HOSHIARPUR","INDIA","PUNJAB"
"144404","HOSHIARPUR","INDIA","PUNJAB"
"144409","JALANDHAR","INDIA","PUNJAB"
"144416","JALANDHAR","INDIA","PUNJAB"
"281041","MATHURA","INDIA","UTTAR PRADESH"
"227890","SULTANPUR","INDIA","UTTAR PRADESH"
"201252","AURAIYA","INDIA","UTTAR PRADESH"
"272325","SANT KABIR NAGAR","INDIA","UTTAR PRADESH"
"262803","KHERI","INDIA","UTTAR PRADESH"
"262903","KHERI","INDIA","UTTAR PRADESH"
"263001","NAINITAL","INDIA","UTTARAKHAND"
"284303","JHANSI","INDIA","UTTAR PRADESH"
"781319","BARPETA","INDIA","ASSAM"
"781328","BARPETA","INDIA","ASSAM"
"493888","GARIABAND","INDIA","CHATTISGARH"
"494010","BASTAR","INDIA","CHATTISGARH"
"494222","BASTAR","INDIA","CHATTISGARH"
"494230","KONDAGAON","INDIA","CHATTISGARH"
"494336","KANKER","INDIA","CHATTISGARH"
"363030","SURENDRA NAGAR","INDIA","GUJARAT"
"363310","SURENDRA NAGAR","INDIA","GUJARAT"
"680305","THRISSUR","INDIA","KERALA"
"680317","THRISSUR","INDIA","KERALA"
"680506","THRISSUR","INDIA","KERALA"
"210304","HAMIRPUR","INDIA","UTTAR PRADESH"
"211201","ALLAHABAD","INDIA","UTTAR PRADESH"
"212215","KAUSHAMBI","INDIA","UTTAR PRADESH"
"224461","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH"
"224949","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH"
"250601","BAGPAT","INDIA","UTTAR PRADESH"
"284403","LALITPUR","INDIA","UTTAR PRADESH"
"285125","JALAUN","INDIA","UTTAR PRADESH"
"678547","PALAKKAD","INDIA","KERALA"
"678600","PALAKKAD","INDIA","KERALA"
"678640","PALAKKAD","INDIA","KERALA"
"273016","GORAKHPUR","INDIA","UTTAR PRADESH"
"632501","RANIPET","INDIA","TAMIL NADU"
"632502","RANIPET","INDIA","TAMIL NADU"
"632504","RANIPET","INDIA","TAMIL NADU"
"632505","RANIPET","INDIA","TAMIL NADU"
"632506","VELLORE","INDIA","TAMIL NADU"
"632507","VELLORE","INDIA","TAMIL NADU"
"632508","RANIPET","INDIA","TAMIL NADU"
"632509","RANIPET","INDIA","TAMIL NADU"
"632510","RANIPET","INDIA","TAMIL NADU"
"410200","RAIGARH","INDIA","MAHARASHTRA"
"410404","PUNE","INDIA","MAHARASHTRA"
"410410","PUNE","INDIA","MAHARASHTRA"
"410412","PUNE","INDIA","MAHARASHTRA"
"410417","PUNE","INDIA","MAHARASHTRA"
"410662","SINDHUDURG","INDIA","MAHARASHTRA"
"410702","RATNAGIRI","INDIA","MAHARASHTRA"
"411029","PUNE","INDIA","MAHARASHTRA"
"411412","PUNE","INDIA","MAHARASHTRA"
"411502","NAGPUR","INDIA","MAHARASHTRA"
"411520","RATNAGIRI","INDIA","MAHARASHTRA"
"411606","KOLHAPUR","INDIA","MAHARASHTRA"
"412296","PUNE","INDIA","MAHARASHTRA"
"412310","AHMADNAGAR","INDIA","MAHARASHTRA"
"444307","BULDANA","INDIA","MAHARASHTRA"
"444308","BULDANA","INDIA","MAHARASHTRA"
"444490","AMRAVATI","INDIA","MAHARASHTRA"
"444508","WASHIM","INDIA","MAHARASHTRA"
"444586","WASHIM","INDIA","MAHARASHTRA"
"444700","AMRAVATI","INDIA","MAHARASHTRA"
"721663","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721665","PURBA MEDINIPUR","INDIA","WEST BENGAL"
"721666","PURBA MEDINIPUR","INDIA","WEST BENGAL"
"721667","PURBA MEDINIPUR","INDIA","WEST BENGAL"
"736173","KOCH BIHAR","INDIA","WEST BENGAL"
"641047","COIMBATORE","INDIA","TAMIL NADU"
"641048","COIMBATORE","INDIA","TAMIL NADU"
"641049","COIMBATORE","INDIA","TAMIL NADU"
"641050","COIMBATORE","INDIA","TAMIL NADU"
"641062","COIMBATORE","INDIA","TAMIL NADU"
"641101","COIMBATORE","INDIA","TAMIL NADU"
"641103","COIMBATORE","INDIA","TAMIL NADU"
"799286","DHALAI","INDIA","TRIPURA"
"785001","JORHAT","INDIA","ASSAM"
"342007","JODHPUR","INDIA","RAJASTHAN"
"682301","ERNAKULAM","INDIA","KERALA"
"521301","KRISHNA","INDIA","ANDHRA PRADESH"
"835207","GUMLA","INDIA","JHARKHAND"
"535580","VIZIANAGARAM","INDIA","ANDHRA PRADESH"
"682035","ERNAKULAM","INDIA","KERALA"
"311405","BHILWARA","INDIA","RAJASTHAN"
"313338","RAJSAMAND","INDIA","RAJASTHAN"
"342002","JODHPUR","INDIA","RAJASTHAN"
"301032","ALWAR","INDIA","RAJASTHAN"
"124506","JHAJJAR","INDIA","HARYANA"
"125005","HISAR","INDIA","HARYANA"
"125038","HISAR","INDIA","HARYANA"
"125048","FATEHABAD","INDIA","HARYANA"
"125056","SIRSA","INDIA","HARYANA"
"125077","SIRSA","INDIA","HARYANA"
"125106","FATEHABAD","INDIA","HARYANA"
"125120","FATEHABAD","INDIA","HARYANA"
"126110","JIND","INDIA","HARYANA"
"126116","JIND","INDIA","HARYANA"
"301026","ALWAR","INDIA","RAJASTHAN"
"301402","ALWAR","INDIA","RAJASTHAN"
"301407","ALWAR","INDIA","RAJASTHAN"
"301412","ALWAR","INDIA","RAJASTHAN"
"301427","ALWAR","INDIA","RAJASTHAN"
"301704","ALWAR","INDIA","RAJASTHAN"
"301713","ALWAR","INDIA","RAJASTHAN"
"134202","AMBALA","INDIA","HARYANA"
"135004","YAMUNANAGAR","INDIA","HARYANA"
"135106","YAMUNANAGAR","INDIA","HARYANA"
"136033","KAITHAL","INDIA","HARYANA"
"431532","AURANGABAD","INDIA","MAHARASHTRA"
"431535","HINGOLI","INDIA","MAHARASHTRA"
"431545","PARBHANI","INDIA","MAHARASHTRA"
"431553","BID","INDIA","MAHARASHTRA"
"431572","PARBHANI","INDIA","MAHARASHTRA"
"431608","NANDED","INDIA","MAHARASHTRA"
"431646","NANDED","INDIA","MAHARASHTRA"
"431725","NANDED","INDIA","MAHARASHTRA"
"431732","NANDED","INDIA","MAHARASHTRA"
"431738","HINGOLI","INDIA","MAHARASHTRA"
"733246","DAKSHIN DINAJPUR","INDIA","WEST BENGAL"
"734123","DARJILING","INDIA","WEST BENGAL"
"734319","DARJILING","INDIA","WEST BENGAL"
"795121","CHURACHANDPUR","INDIA","MANIPUR"
"711224","HUGLI","INDIA","WEST BENGAL"
"743155","SOUTH TWENTY FOUR PARGANAS","INDIA","WEST BENGAL"
"743176","NORTH TWENTY FOUR PARGANAS","INDIA","WEST BENGAL"
"743288","NORTH TWENTY FOUR PARGANAS","INDIA","WEST BENGAL"
"722165","BANKURA","INDIA","WEST BENGAL"
"722169","BANKURA","INDIA","WEST BENGAL"
"722172","BANKURA","INDIA","WEST BENGAL"
"722176","BANKURA","INDIA","WEST BENGAL"
"722179","BANKURA","INDIA","WEST BENGAL"
"722209","BANKURA","INDIA","WEST BENGAL"
"723150","PURULIYA","INDIA","WEST BENGAL"
"723161","PURULIA","INDIA","WEST BENGAL"
"723164","PURULIYA","INDIA","WEST BENGAL"
"723214","PURULIYA","INDIA","WEST BENGAL"
"721252","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721257","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721410","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"721460","PASCHIM MEDINIPUR","INDIA","WEST BENGAL"
"629173","KANYAKUMARI","INDIA","TAMIL NADU"
"629174","KANYAKUMARI","INDIA","TAMIL NADU"
"629175","KANYAKUMARI","INDIA","TAMIL NADU"
"629176","KANYAKUMARI","INDIA","TAMIL NADU"
"629177","KANYAKUMARI","INDIA","TAMIL NADU"
"629178","KANYAKUMARI","INDIA","TAMIL NADU"
"629179","KANYAKUMARI","INDIA","TAMIL NADU"
"629180","KANYAKUMARI","INDIA","TAMIL NADU"
"629193","KANYAKUMARI","INDIA","TAMIL NADU"
"629201","KANYAKUMARI","INDIA","TAMIL NADU"
"629202","KANYAKUMARI","INDIA","TAMIL NADU"
"629203","KANYAKUMARI","INDIA","TAMIL NADU"
"445002","YAVATMAL","INDIA","MAHARASHTRA"
"445101","YAVATMAL","INDIA","MAHARASHTRA"
"445102","YAVATMAL","INDIA","MAHARASHTRA"
